car_id,lane,change_in_velocity,initial_velocity,final_velocity,ahead_distance,label,time_to_destination
4,0,0.32767999999999997,1.5701699999999996,1.2424899999999997,12,Slow down,1.0330000000000001
5,1,0.0,0.1,0.1,20,Maintain,0.9300000000000002
6,0,0.0,5.0,5.0,76,Maintain,0.8450000000000002
7,2,0.0,5.0,5.0,60,Maintain,0.8290000000000002
8,2,0.0,5.0,5.0,35,Maintain,0.5420000000000003
9,1,-0.10000000000000009,1.7163400000000002,1.8163400000000003,35,Accelerate,0.508
10,0,0.0,5.0,5.0,26,Maintain,0.30400000000000027
11,2,0.0,5.0,5.0,25,Maintain,0.28800000000000026
3,1,-0.09999999999999987,1.9000000000000006,2.0000000000000004,153,Accelerate,1.135
4,0,0.19008000000000003,1.2424899999999997,1.0524099999999996,14,Slow down,1.05
5,1,0.0,0.1,0.1,22,Maintain,0.9470000000000001
6,0,0.0,5.0,5.0,72,Maintain,0.8620000000000001
7,2,0.0,5.0,5.0,60,Maintain,0.8460000000000001
8,2,0.0,5.0,5.0,35,Maintain,0.5590000000000002
9,1,-0.10000000000000009,1.8163400000000003,1.9163400000000004,33,Accelerate,0.5249999999999999
10,0,0.0,5.0,5.0,26,Maintain,0.32200000000000006
11,2,0.0,5.0,5.0,25,Maintain,0.30600000000000005
12,2,0.0,5.0,5.0,35,Maintain,0.017999999999999794
3,1,-0.10000000000000009,2.0000000000000004,2.1000000000000005,156,Accelerate,1.1529999999999998
4,0,0.08767999999999998,1.0524099999999996,0.9647299999999996,16,Slow down,1.0679999999999998
5,1,0.0,0.1,0.1,24,Maintain,0.9649999999999999
6,0,0.0,5.0,5.0,68,Maintain,0.8799999999999999
7,2,0.0,5.0,5.0,60,Maintain,0.8639999999999999
8,2,0.0,5.0,5.0,35,Maintain,0.577
9,1,-0.10000000000000009,1.9163400000000004,2.0163400000000005,31,Accelerate,0.5429999999999997
10,0,0.0,5.0,5.0,26,Maintain,0.33899999999999997
11,2,0.0,5.0,5.0,25,Maintain,0.32299999999999995
12,2,0.0,5.0,5.0,35,Maintain,0.0349999999999997
3,1,-0.10000000000000009,2.1000000000000005,2.2000000000000006,159,Accelerate,1.1700000000000002
4,0,0.005855000000000055,0.9647299999999996,0.9588749999999996,19,Slow down,1.0850000000000002
5,1,0.0,0.1,0.1,26,Maintain,0.9820000000000002
6,0,0.0,5.0,5.0,64,Maintain,0.8970000000000002
7,2,0.0,5.0,5.0,60,Maintain,0.8810000000000002
8,2,0.0,5.0,5.0,35,Maintain,0.5940000000000003
9,1,0.0,2.0163400000000005,2.0163400000000005,29,Maintain,0.56
10,0,0.0,5.0,5.0,26,Maintain,0.3560000000000003
11,2,0.0,5.0,5.0,25,Maintain,0.3400000000000003
12,2,0.0,5.0,5.0,35,Maintain,0.052000000000000046
3,1,-0.10000000000000009,2.2000000000000006,2.3000000000000007,162,Accelerate,1.1860000000000002
4,0,0.0,0.9588749999999996,0.9588749999999996,22,Maintain,1.1010000000000002
5,1,0.0,0.1,0.1,28,Maintain,0.9980000000000002
6,0,0.0,5.0,5.0,60,Maintain,0.9130000000000003
7,2,0.0,5.0,5.0,60,Maintain,0.8970000000000002
8,2,0.0,5.0,5.0,35,Maintain,0.6100000000000003
9,1,0.0,2.0163400000000005,2.0163400000000005,27,Maintain,0.5760000000000001
10,0,0.0,5.0,5.0,26,Maintain,0.37200000000000033
11,2,0.0,5.0,5.0,25,Maintain,0.3560000000000003
12,2,0.0,5.0,5.0,35,Maintain,0.06800000000000006
3,1,-0.10000000000000009,2.3000000000000007,2.400000000000001,165,Accelerate,1.203
4,0,0.0,0.9588749999999996,0.9588749999999996,25,Maintain,1.118
5,1,0.0,0.1,0.1,30,Maintain,1.0150000000000001
6,0,0.0,5.0,5.0,56,Maintain,0.9300000000000002
7,2,0.0,5.0,5.0,60,Maintain,0.9140000000000001
8,2,0.0,5.0,5.0,35,Maintain,0.6270000000000002
9,1,0.0,2.0163400000000005,2.0163400000000005,25,Maintain,0.593
10,0,0.0,5.0,5.0,26,Maintain,0.38900000000000023
11,2,0.0,5.0,5.0,25,Maintain,0.3730000000000002
12,2,0.0,5.0,5.0,35,Maintain,0.08499999999999996
3,1,-0.10000000000000009,2.400000000000001,2.500000000000001,168,Accelerate,1.22
4,0,0.0,0.9588749999999996,0.9588749999999996,28,Maintain,1.135
5,1,-0.1,0.1,0.2,32,Accelerate,1.032
6,0,0.0,5.0,5.0,52,Maintain,0.9470000000000001
7,2,0.0,5.0,5.0,60,Maintain,0.931
8,2,0.0,5.0,5.0,35,Maintain,0.6440000000000001
9,1,0.0,2.0163400000000005,2.0163400000000005,23,Maintain,0.6099999999999999
10,0,0.0,5.0,5.0,26,Maintain,0.40600000000000014
11,2,0.0,5.0,5.0,25,Maintain,0.3900000000000001
12,2,0.0,5.0,5.0,35,Maintain,0.10199999999999987
3,1,-0.10000000000000009,2.500000000000001,2.600000000000001,171,Accelerate,1.2380000000000002
4,0,-0.09999999999999998,0.9588749999999996,1.0588749999999996,31,Accelerate,1.1530000000000002
5,1,-0.10000000000000003,0.2,0.30000000000000004,34,Accelerate,1.0500000000000003
6,0,0.0,5.0,5.0,48,Maintain,0.9650000000000003
7,2,0.0,5.0,5.0,60,Maintain,0.9490000000000003
8,2,0.0,5.0,5.0,35,Maintain,0.6620000000000004
9,1,0.0,2.0163400000000005,2.0163400000000005,21,Maintain,0.6280000000000001
10,0,0.0,5.0,5.0,26,Maintain,0.4240000000000004
11,2,0.0,5.0,5.0,25,Maintain,0.40800000000000036
12,2,0.0,5.0,5.0,35,Maintain,0.1200000000000001
3,1,-0.10000000000000009,2.600000000000001,2.700000000000001,173,Accelerate,1.2539999999999998
4,0,-0.10000000000000009,1.0588749999999996,1.1588749999999997,34,Accelerate,1.1689999999999998
5,1,-0.09999999999999998,0.30000000000000004,0.4,37,Accelerate,1.0659999999999998
6,0,0.0,5.0,5.0,44,Maintain,0.9809999999999999
7,2,0.0,5.0,5.0,60,Maintain,0.9649999999999999
8,2,0.0,5.0,5.0,35,Maintain,0.6779999999999999
9,1,0.005854999999999944,2.0163400000000005,2.0104850000000005,19,Slow down,0.6439999999999997
10,0,0.0,5.0,5.0,26,Maintain,0.43999999999999995
11,2,0.0,5.0,5.0,25,Maintain,0.42399999999999993
12,2,0.0,5.0,5.0,35,Maintain,0.13599999999999968
3,1,-0.10000000000000009,2.700000000000001,2.800000000000001,175,Accelerate,1.2710000000000001
4,0,-0.10000000000000009,1.1588749999999997,1.2588749999999997,37,Accelerate,1.1860000000000002
5,1,-0.09999999999999998,0.4,0.5,40,Accelerate,1.0830000000000002
6,0,0.0,5.0,5.0,40,Maintain,0.9980000000000002
7,2,0.0,5.0,5.0,60,Maintain,0.9820000000000002
8,2,0.0,5.0,5.0,35,Maintain,0.6950000000000003
9,1,0.05035499999999993,2.0104850000000005,1.9601300000000006,17,Slow down,0.661
10,0,0.0,5.0,5.0,26,Maintain,0.4570000000000003
11,2,0.0,5.0,5.0,25,Maintain,0.4410000000000003
12,2,0.0,5.0,5.0,35,Maintain,0.15300000000000002
3,1,-0.10000000000000009,2.800000000000001,2.9000000000000012,177,Accelerate,1.288
4,0,-0.10000000000000009,1.2588749999999997,1.3588749999999998,40,Accelerate,1.203
5,1,-0.09999999999999998,0.5,0.6,43,Accelerate,1.1
6,0,0.0,5.0,5.0,36,Maintain,1.0150000000000001
7,2,0.0,5.0,5.0,60,Maintain,0.9990000000000001
8,2,0.0,5.0,5.0,35,Maintain,0.7120000000000002
9,1,0.1343749999999999,1.9601300000000006,1.8257550000000007,15,Slow down,0.6779999999999999
10,0,0.0,5.0,5.0,26,Maintain,0.4740000000000002
11,2,0.0,5.0,5.0,25,Maintain,0.4580000000000002
12,2,0.0,5.0,5.0,35,Maintain,0.16999999999999993
13,1,2.0,5.0,3.0,0,Slow down,0.016999999999999904
3,1,-0.10000000000000009,2.9000000000000012,3.0000000000000013,179,Accelerate,1.305
4,0,-0.10000000000000009,1.3588749999999998,1.458875,43,Accelerate,1.22
5,1,-0.09999999999999998,0.6,0.7,45,Accelerate,1.117
6,0,0.0,5.0,5.0,32,Maintain,1.032
7,2,0.0,5.0,5.0,60,Maintain,1.016
8,2,0.0,5.0,5.0,35,Maintain,0.7290000000000001
9,1,0.19008000000000003,1.8257550000000007,1.6356750000000007,14,Slow down,0.6949999999999998
10,0,0.0,5.0,5.0,26,Maintain,0.4910000000000001
11,2,0.0,5.0,5.0,25,Maintain,0.4750000000000001
12,2,0.0,5.0,5.0,35,Maintain,0.18699999999999983
13,1,2.229255,3.0,0.7707449999999998,-1,Slow down,0.03399999999999981
3,1,-0.10000000000000009,3.0000000000000013,3.1000000000000014,181,Accelerate,1.3219999999999998
4,0,-0.10000000000000009,1.458875,1.558875,46,Accelerate,1.2369999999999999
5,1,-0.09999999999999998,0.7,0.7999999999999999,47,Accelerate,1.134
6,0,0.0,5.0,5.0,28,Maintain,1.049
7,2,0.0,5.0,5.0,60,Maintain,1.033
8,2,0.0,5.0,5.0,35,Maintain,0.746
9,1,0.2545550000000001,1.6356750000000007,1.3811200000000006,13,Slow down,0.7119999999999997
10,0,0.0,5.0,5.0,26,Maintain,0.508
11,2,0.0,5.0,5.0,25,Maintain,0.492
12,2,0.0,5.0,5.0,35,Maintain,0.20399999999999974
13,1,0.6707449999999998,0.7707449999999998,0.1,0,Slow down,0.05099999999999971
3,1,-0.10000000000000009,3.1000000000000014,3.2000000000000015,183,Accelerate,1.34
4,0,-0.10000000000000009,1.558875,1.658875,49,Accelerate,1.2550000000000001
5,1,-0.09999999999999998,0.7999999999999999,0.8999999999999999,49,Accelerate,1.1520000000000001
6,0,0.0,5.0,5.0,25,Maintain,1.0670000000000002
7,2,0.0,5.0,5.0,60,Maintain,1.0510000000000002
8,2,0.0,5.0,5.0,35,Maintain,0.7640000000000002
9,1,0.2545550000000001,1.3811200000000006,1.1265650000000005,13,Slow down,0.73
10,0,0.0,5.0,5.0,26,Maintain,0.5260000000000002
11,2,0.0,5.0,5.0,25,Maintain,0.5100000000000002
12,2,0.0,5.0,5.0,35,Maintain,0.22199999999999998
13,1,0.0,0.1,0.1,1,Maintain,0.06899999999999995
3,1,-0.10000000000000009,3.2000000000000015,3.3000000000000016,185,Accelerate,1.357
4,0,-0.10000000000000009,1.658875,1.7588750000000002,52,Accelerate,1.272
5,1,-0.09999999999999998,0.8999999999999999,0.9999999999999999,51,Accelerate,1.169
6,0,0.0,5.0,5.0,22,Maintain,1.084
7,2,0.0,5.0,5.0,57,Maintain,1.068
8,2,0.0,5.0,5.0,35,Maintain,0.7810000000000001
9,1,0.2545550000000001,1.1265650000000005,0.8720100000000004,13,Slow down,0.7469999999999999
10,0,0.0,5.0,5.0,26,Maintain,0.5430000000000001
11,2,0.0,5.0,5.0,25,Maintain,0.5270000000000001
12,2,0.0,5.0,5.0,35,Maintain,0.23899999999999988
13,1,0.0,0.1,0.1,2,Maintain,0.08599999999999985
3,1,-0.10000000000000009,3.3000000000000016,3.4000000000000017,187,Accelerate,1.3739999999999999
4,0,-0.10000000000000009,1.7588750000000002,1.8588750000000003,55,Accelerate,1.289
5,1,-0.09999999999999998,0.9999999999999999,1.0999999999999999,53,Accelerate,1.186
6,0,0.005855000000000388,5.0,4.994145,19,Slow down,1.101
7,2,0.0,5.0,5.0,54,Maintain,1.085
8,2,0.0,5.0,5.0,35,Maintain,0.798
9,1,0.2545550000000001,0.8720100000000004,0.6174550000000003,13,Slow down,0.7639999999999998
10,0,0.0,5.0,5.0,26,Maintain,0.56
11,2,0.0,5.0,5.0,25,Maintain,0.544
12,2,0.0,5.0,5.0,35,Maintain,0.2559999999999998
13,1,0.0,0.1,0.1,3,Maintain,0.10299999999999976
3,1,-0.10000000000000009,3.4000000000000017,3.5000000000000018,189,Accelerate,1.3909999999999998
4,0,-0.10000000000000009,1.8588750000000003,1.9588750000000004,58,Accelerate,1.3059999999999998
5,1,-0.10000000000000009,1.0999999999999999,1.2,55,Accelerate,1.2040000000000002
6,0,0.08767999999999976,4.994145,4.906465,16,Slow down,1.1190000000000002
7,2,0.0,5.0,5.0,51,Maintain,1.1030000000000002
8,2,0.0,5.0,5.0,35,Maintain,0.8160000000000003
9,1,0.25455500000000003,0.6174550000000003,0.3629000000000003,13,Slow down,0.782
10,0,0.0,5.0,5.0,26,Maintain,0.5780000000000003
11,2,0.0,5.0,5.0,25,Maintain,0.5620000000000003
12,2,0.0,5.0,5.0,35,Maintain,0.274
13,1,0.0,0.1,0.1,4,Maintain,0.121
3,1,-0.10000000000000009,3.5000000000000018,3.600000000000002,191,Accelerate,1.4080000000000001
4,0,-0.10000000000000009,1.9588750000000004,2.0588750000000005,61,Accelerate,1.3230000000000002
5,1,-0.10000000000000009,1.2,1.3,57,Accelerate,1.2200000000000002
6,0,0.25455499999999986,4.906465,4.65191,13,Slow down,1.1350000000000002
7,2,0.0,5.0,5.0,48,Maintain,1.1190000000000002
8,2,0.0,5.0,5.0,35,Maintain,0.8320000000000003
9,1,0.19008000000000003,0.3629000000000003,0.17282000000000025,14,Slow down,0.798
10,0,0.0,5.0,5.0,26,Maintain,0.5940000000000003
11,2,0.0,5.0,5.0,25,Maintain,0.5780000000000003
12,2,0.0,5.0,5.0,35,Maintain,0.29000000000000004
13,1,0.0,0.1,0.1,4,Maintain,0.137
3,1,-0.10000000000000009,3.600000000000002,3.700000000000002,192,Accelerate,1.426
4,0,-0.10000000000000009,2.0588750000000005,2.1588750000000005,64,Accelerate,1.341
5,1,-0.10000000000000009,1.3,1.4000000000000001,60,Accelerate,1.238
6,0,0.5,4.65191,4.15191,10,Slow down,1.153
7,2,0.0,5.0,5.0,45,Maintain,1.137
8,2,0.0,5.0,5.0,35,Maintain,0.8500000000000001
9,1,0.07282000000000025,0.17282000000000025,0.1,15,Slow down,0.8159999999999998
10,0,0.0,5.0,5.0,26,Maintain,0.6120000000000001
11,2,0.0,5.0,5.0,25,Maintain,0.5960000000000001
12,2,0.0,5.0,5.0,35,Maintain,0.30799999999999983
13,1,0.0,0.1,0.1,4,Maintain,0.1549999999999998
3,1,-0.10000000000000009,3.700000000000002,3.800000000000002,193,Accelerate,1.442
4,0,-0.10000000000000009,2.1588750000000005,2.2588750000000006,67,Accelerate,1.3579999999999999
5,1,-0.10000000000000009,1.4000000000000001,1.5000000000000002,63,Accelerate,1.255
6,0,0.7084800000000002,4.15191,3.4434299999999998,8,Slow down,1.17
7,2,0.0,5.0,5.0,43,Maintain,1.154
8,2,0.0,5.0,5.0,35,Maintain,0.867
9,1,0.0,0.1,0.1,16,Maintain,0.8329999999999997
10,0,0.0,5.0,5.0,25,Maintain,0.629
11,2,0.0,5.0,5.0,25,Maintain,0.613
12,2,0.0,5.0,5.0,35,Maintain,0.32499999999999973
13,1,0.0,0.1,0.1,4,Maintain,0.1719999999999997
14,0,0.0,5.0,5.0,130,Maintain,0.016999999999999904
3,1,-0.10000000000000009,3.800000000000002,3.900000000000002,194,Accelerate,1.4589999999999999
4,0,-0.10000000000000009,2.2588750000000006,2.3588750000000007,70,Accelerate,1.3739999999999999
5,1,-0.10000000000000009,1.5000000000000002,1.6000000000000003,66,Accelerate,1.271
6,0,0.8272550000000001,3.4434299999999998,2.6161749999999997,7,Slow down,1.186
7,2,0.0,5.0,5.0,41,Maintain,1.17
8,2,0.0,5.0,5.0,35,Maintain,0.883
9,1,0.0,0.1,0.1,17,Maintain,0.8489999999999998
10,0,0.0,5.0,5.0,23,Maintain,0.645
11,2,0.0,5.0,5.0,25,Maintain,0.629
12,2,0.0,5.0,5.0,35,Maintain,0.34099999999999975
13,1,0.0,0.1,0.1,4,Maintain,0.18799999999999972
14,0,0.0,5.0,5.0,130,Maintain,0.03299999999999992
3,1,-0.09999999999999964,3.900000000000002,4.000000000000002,193,Accelerate,1.4760000000000002
4,0,-0.10000000000000009,2.3588750000000007,2.458875000000001,73,Accelerate,1.3910000000000002
5,1,-0.10000000000000009,1.6000000000000003,1.7000000000000004,68,Accelerate,1.2880000000000003
6,0,0.95648,2.6161749999999997,1.6596949999999997,6,Slow down,1.2030000000000003
7,2,0.0,5.0,5.0,39,Maintain,1.1870000000000003
8,2,0.0,5.0,5.0,35,Maintain,0.9000000000000004
9,1,0.0,0.1,0.1,19,Maintain,0.8660000000000001
10,0,0.0,5.0,5.0,21,Maintain,0.6620000000000004
11,2,0.0,5.0,5.0,25,Maintain,0.6460000000000004
12,2,0.0,5.0,5.0,35,Maintain,0.3580000000000001
13,1,0.0,0.1,0.1,4,Maintain,0.20500000000000007
14,0,0.0,5.0,5.0,130,Maintain,0.050000000000000266
3,1,-0.09999999999999964,4.000000000000002,4.100000000000001,192,Accelerate,1.4920000000000002
4,0,-0.10000000000000009,2.458875000000001,2.558875000000001,76,Accelerate,1.4070000000000003
5,1,-0.10000000000000009,1.7000000000000004,1.8000000000000005,70,Accelerate,1.3040000000000003
6,0,0.9564799999999999,1.6596949999999997,0.7032149999999998,6,Slow down,1.2190000000000003
7,2,0.0,5.0,5.0,37,Maintain,1.2030000000000003
8,2,0.0,5.0,5.0,35,Maintain,0.9160000000000004
9,1,0.0,0.1,0.1,21,Maintain,0.8820000000000001
10,0,0.02287999999999979,5.0,4.97712,18,Slow down,0.6780000000000004
11,2,0.0,5.0,5.0,25,Maintain,0.6620000000000004
12,2,0.0,5.0,5.0,35,Maintain,0.3740000000000001
13,1,0.0,0.1,0.1,4,Maintain,0.22100000000000009
14,0,0.0,5.0,5.0,130,Maintain,0.06600000000000028
3,1,-0.09999999999999964,4.100000000000001,4.200000000000001,191,Accelerate,1.5090000000000001
4,0,-0.10000000000000009,2.558875000000001,2.658875000000001,78,Accelerate,1.4240000000000002
5,1,-0.10000000000000009,1.8000000000000005,1.9000000000000006,72,Accelerate,1.3210000000000002
6,0,0.6032149999999998,0.7032149999999998,0.1,8,Slow down,1.2360000000000002
7,2,0.0,5.0,5.0,35,Maintain,1.2200000000000002
8,2,0.0,5.0,5.0,35,Maintain,0.9330000000000003
9,1,0.0,0.1,0.1,23,Maintain,0.899
10,0,0.19008000000000003,4.97712,4.78704,14,Slow down,0.6950000000000003
11,2,0.0,5.0,5.0,25,Maintain,0.6790000000000003
12,2,0.0,5.0,5.0,35,Maintain,0.391
13,1,0.0,0.1,0.1,4,Maintain,0.238
14,0,0.0,5.0,5.0,130,Maintain,0.08300000000000018
3,1,-0.09999999999999964,4.200000000000001,4.300000000000001,190,Accelerate,1.526
4,0,-0.10000000000000009,2.658875000000001,2.758875000000001,80,Accelerate,1.441
5,1,-0.09999999999999987,1.9000000000000006,2.0000000000000004,74,Accelerate,1.338
6,0,0.0,0.1,0.1,11,Maintain,1.2530000000000001
7,2,0.0,5.0,5.0,33,Maintain,1.237
8,2,0.0,5.0,5.0,35,Maintain,0.9500000000000002
9,1,0.0,0.1,0.1,25,Maintain,0.9159999999999999
10,0,0.5995549999999996,4.78704,4.187485000000001,9,Slow down,0.7120000000000002
11,2,0.0,5.0,5.0,25,Maintain,0.6960000000000002
12,2,0.0,5.0,5.0,35,Maintain,0.4079999999999999
13,1,0.0,0.1,0.1,4,Maintain,0.2549999999999999
14,0,0.0,5.0,5.0,130,Maintain,0.10000000000000009
3,1,-0.09999999999999964,4.300000000000001,4.4,189,Accelerate,1.543
4,0,-0.10000000000000009,2.758875000000001,2.858875000000001,82,Accelerate,1.458
5,1,-0.10000000000000009,2.0000000000000004,2.1000000000000005,76,Accelerate,1.355
6,0,0.0,0.1,0.1,14,Maintain,1.27
7,2,0.0,5.0,5.0,31,Maintain,1.254
8,2,0.0,5.0,5.0,35,Maintain,0.9670000000000001
9,1,0.0,0.1,0.1,27,Maintain,0.9329999999999998
10,0,1.0968749999999998,4.187485000000001,3.0906100000000007,5,Slow down,0.7290000000000001
11,2,0.0,5.0,5.0,25,Maintain,0.7130000000000001
12,2,0.0,5.0,5.0,35,Maintain,0.4249999999999998
13,1,0.0,0.1,0.1,4,Maintain,0.2719999999999998
14,0,0.0,5.0,5.0,129,Maintain,0.11699999999999999
3,1,-0.09999999999999964,4.4,4.5,189,Accelerate,1.5599999999999998
4,0,-0.10000000000000009,2.858875000000001,2.9588750000000013,84,Accelerate,1.4749999999999999
5,1,-0.10000000000000009,2.1000000000000005,2.2000000000000006,78,Accelerate,1.3719999999999999
6,0,0.0,0.1,0.1,17,Maintain,1.287
7,2,0.0,5.0,5.0,29,Maintain,1.271
8,2,0.0,5.0,5.0,35,Maintain,0.984
9,1,0.0,0.1,0.1,29,Maintain,0.9499999999999997
10,0,1.5940800000000002,3.0906100000000007,1.4965300000000006,2,Slow down,0.746
11,2,0.0,5.0,5.0,25,Maintain,0.73
12,2,0.0,5.0,5.0,35,Maintain,0.4419999999999997
13,1,0.0,0.1,0.1,4,Maintain,0.2889999999999997
14,0,0.0,5.0,5.0,127,Maintain,0.1339999999999999
3,1,-0.09999999999999964,4.5,4.6,189,Accelerate,1.578
4,0,-0.10000000000000009,2.9588750000000013,3.0588750000000013,86,Accelerate,1.493
5,1,-0.10000000000000009,2.2000000000000006,2.3000000000000007,80,Accelerate,1.3900000000000001
6,0,0.0,0.1,0.1,20,Maintain,1.3050000000000002
7,2,0.0,5.0,5.0,27,Maintain,1.2890000000000001
8,2,0.0,5.0,5.0,35,Maintain,1.0020000000000002
9,1,-0.1,0.1,0.2,31,Accelerate,0.968
10,0,1.3965300000000005,1.4965300000000006,0.1,1,Slow down,0.7640000000000002
11,2,0.0,5.0,5.0,25,Maintain,0.7480000000000002
12,2,0.0,5.0,5.0,35,Maintain,0.45999999999999996
13,1,0.0,0.1,0.1,4,Maintain,0.30699999999999994
14,0,0.0,5.0,5.0,123,Maintain,0.15200000000000014
3,1,-0.09999999999999964,4.6,4.699999999999999,188,Accelerate,1.595
4,0,-0.10000000000000009,3.0588750000000013,3.1588750000000014,88,Accelerate,1.51
5,1,-0.10000000000000009,2.3000000000000007,2.400000000000001,83,Accelerate,1.407
6,0,0.0,0.1,0.1,23,Maintain,1.322
7,2,0.0,5.0,5.0,25,Maintain,1.306
8,2,0.0,5.0,5.0,35,Maintain,1.0190000000000001
9,1,-0.10000000000000003,0.2,0.30000000000000004,33,Accelerate,0.9849999999999999
10,0,0.0,0.1,0.1,1,Maintain,0.7810000000000001
11,2,0.0,5.0,5.0,25,Maintain,0.7650000000000001
12,2,0.0,5.0,5.0,35,Maintain,0.47699999999999987
13,1,0.0,0.1,0.1,4,Maintain,0.32399999999999984
14,0,0.0,5.0,5.0,118,Maintain,0.16900000000000004
3,1,-0.09999999999999964,4.699999999999999,4.799999999999999,187,Accelerate,1.6119999999999999
4,0,-0.10000000000000009,3.1588750000000014,3.2588750000000015,90,Accelerate,1.527
5,1,-0.10000000000000009,2.400000000000001,2.500000000000001,86,Accelerate,1.424
6,0,0.0,0.1,0.1,26,Maintain,1.339
7,2,0.0,5.0,5.0,24,Maintain,1.323
8,2,0.0,5.0,5.0,35,Maintain,1.036
9,1,-0.09999999999999998,0.30000000000000004,0.4,35,Accelerate,1.0019999999999998
10,0,0.0,0.1,0.1,1,Maintain,0.798
11,2,0.0,5.0,5.0,25,Maintain,0.782
12,2,0.0,5.0,5.0,35,Maintain,0.4939999999999998
13,1,0.0,0.1,0.1,4,Maintain,0.34099999999999975
14,0,0.0,5.0,5.0,113,Maintain,0.18599999999999994
3,1,-0.09999999999999964,4.799999999999999,4.899999999999999,186,Accelerate,1.628
4,0,-0.10000000000000009,3.2588750000000015,3.3588750000000016,92,Accelerate,1.543
5,1,-0.10000000000000009,2.500000000000001,2.600000000000001,89,Accelerate,1.44
6,0,0.0,0.1,0.1,29,Maintain,1.355
7,2,0.0,5.0,5.0,23,Maintain,1.339
8,2,0.0,5.0,5.0,35,Maintain,1.052
9,1,-0.09999999999999998,0.4,0.5,37,Accelerate,1.0179999999999998
10,0,0.0,0.1,0.1,1,Maintain,0.8140000000000001
11,2,0.0,5.0,5.0,25,Maintain,0.798
12,2,0.0,5.0,5.0,35,Maintain,0.5099999999999998
13,1,0.0,0.1,0.1,4,Maintain,0.35699999999999976
14,0,0.0,5.0,5.0,108,Maintain,0.20199999999999996
3,1,-0.09999999999999964,4.899999999999999,4.999999999999998,185,Accelerate,1.6449999999999998
4,0,-0.10000000000000009,3.3588750000000016,3.4588750000000017,94,Accelerate,1.5599999999999998
5,1,-0.10000000000000009,2.600000000000001,2.700000000000001,91,Accelerate,1.4569999999999999
6,0,-0.1,0.1,0.2,32,Accelerate,1.3719999999999999
7,2,0.0,5.0,5.0,22,Maintain,1.3559999999999999
8,2,0.0,5.0,5.0,35,Maintain,1.069
9,1,-0.09999999999999998,0.5,0.6,40,Accelerate,1.0349999999999997
10,0,0.0,0.1,0.1,1,Maintain,0.831
11,2,0.0,5.0,5.0,25,Maintain,0.815
12,2,0.0,5.0,5.0,35,Maintain,0.5269999999999997
13,1,0.0,0.1,0.1,4,Maintain,0.37399999999999967
14,0,0.0,5.0,5.0,103,Maintain,0.21899999999999986
3,1,-1.7763568394002505e-15,4.999999999999998,5.0,184,Accelerate,1.663
4,0,-0.10000000000000009,3.4588750000000017,3.558875000000002,96,Accelerate,1.578
5,1,-0.10000000000000009,2.700000000000001,2.800000000000001,93,Accelerate,1.475
6,0,-0.10000000000000003,0.2,0.30000000000000004,35,Accelerate,1.3900000000000001
7,2,0.0,5.0,5.0,21,Maintain,1.374
8,2,0.0,5.0,5.0,35,Maintain,1.0870000000000002
